employee_id,first_name,last_name,email,phone,dept_id,job_title,salary,hire_date,birth_date,address,city,state,zip_code,is_manager,reports_to,emergency_contact,emergency_phone,termination_date,termination_reason
EMP00349,Walter,Li,employee349@thegoods.com,(304)637-8815,1010.0,Fine Jewelry Expert,45118,2020-06-20,1962-07-21,826 Thomas Lake,Howardchester,PA,05192,False,344.0,Michael Gonzalez,001-344-980-4873x4057,,
EMP00350,Alexandra,Peterson,employee350@thegoods.com,739-246-3431x52082,1010.0,Jewelry Consultant,48303,2022-05-15,1990-04-04,825 Kim Summit,New Christopher,MO,60172,False,344.0,Sara Figueroa,696.664.1001x283,,
EMP00351,Sheila,Brown,employee351@thegoods.com,931.908.3708x9053,1010.0,Jewelry Repair Technician,46051,2024-11-28,1989-05-14,96528 Collins Heights Apt. 649,Richchester,ND,80281,False,344.0,Kevin Proctor,7322384819,,
EMP00352,Corey,Richardson,employee352@thegoods.com,+1-296-593-5419x8932,1010.0,Jewelry Consultant,55135,2017-08-05,1979-11-28,552 Nicholas Extensions Suite 437,Bradfordland,MD,60258,False,344.0,Kimberly Hudson,503.387.2621x7882,2023-11-20,Resigned
EMP00353,Anita,Cole,employee353@thegoods.com,001-694-676-9325x7260,1010.0,Gemstone Specialist,51133,2019-08-07,1996-10-05,252 Allison Forks,New Anntown,FL,45337,False,344.0,Sydney Thomas,484-871-2449x7787,,
EMP00354,Robert,Schmitt,employee354@thegoods.com,(405)628-4304x434,1010.0,Jewelry Consultant,55764,2021-07-18,1979-07-15,20394 Susan Gateway Apt. 185,Tonifort,ND,24773,False,344.0,Jessica Jackson,+1-994-758-3852x1495,,
EMP00355,Phillip,Ross,employee355@thegoods.com,(244)701-1432,1010.0,Fine Jewelry Expert,46665,2021-04-04,1994-08-24,803 Martin Cove Suite 887,Kennethstad,GU,95002,False,344.0,James Rodgers,(886)907-4852,,
EMP00356,Matthew,Thomas,employee356@thegoods.com,001-483-992-4720x817,1010.0,Fine Jewelry Expert,46616,2023-08-06,2000-03-08,58939 Thompson Ports Suite 237,Curtisland,TX,14217,False,344.0,Catherine Rodriguez,001-951-816-7374,,
EMP00357,Gregory,Fuller,employee357@thegoods.com,(502)615-4423,1010.0,Custom Design Consultant,56314,2024-06-06,2006-09-27,8437 Smith Row Suite 806,Lake Jessica,PA,18999,False,344.0,George Cox,+1-855-823-0451x424,,
EMP00358,Cody,Riley,employee358@thegoods.com,001-896-341-2495,1010.0,Fine Jewelry Expert,53719,2019-02-11,1988-01-17,12919 Morrow Grove,South Christina,DE,09779,False,344.0,Ann Mcdaniel,246.360.3809,,
EMP00359,Craig,Rodriguez,employee359@thegoods.com,318.203.6313x4792,1010.0,Gemstone Specialist,52968,2019-04-27,1970-01-17,871 Allison Common,Paulfurt,VT,62252,False,344.0,Joseph Walsh,+1-781-553-2010x735,,
EMP00360,Chris,Hess,employee360@thegoods.com,(821)528-8916x94049,1010.0,Jewelry Department Lead,63995,2024-06-05,1995-02-22,088 Christine Ford Apt. 186,Port Cassandrashire,SD,15225,False,344.0,Thomas Hamilton,001-208-256-2455x5381,2024-09-12,Retired
EMP00361,William,Sanders,employee361@thegoods.com,+1-751-637-9727,1010.0,Watch Specialist,54744,2021-12-28,1997-12-18,3023 Bailey Villages,South Joseph,AS,53125,False,344.0,Nancy Jackson,267-785-5576,,
EMP00362,Angela,Mendez,employee362@thegoods.com,363.690.2964x082,1010.0,Jewelry Repair Technician,39276,2021-06-24,2006-11-18,806 Larsen Unions Suite 996,North Stephanie,NC,64636,False,344.0,Lori Bartlett,+1-888-223-5196x095,,
EMP00363,Emily,Cook,employee363@thegoods.com,(981)747-9122x515,1010.0,Gemstone Specialist,45812,2020-02-08,1969-11-17,158 Carroll Trail,New Brittany,CT,98531,False,344.0,Brett Wang,001-609-279-2936x25840,,
EMP00364,Betty,Guerra,employee364@thegoods.com,532.760.8082x872,1010.0,Watch Specialist,59660,2023-06-10,1978-10-03,6548 Brady Circle Apt. 636,Apriltown,AL,84633,False,344.0,Krista George,368-358-4165,,
EMP00365,Michelle,Huber,employee365@thegoods.com,299.831.9733,1010.0,Jewelry Consultant,51268,2020-11-28,1983-11-23,777 Kevin Ferry,Jenniferville,OK,77574,False,344.0,Kevin Young,(995)569-4597x41451,,
EMP00366,Daniel,Brooks,employee366@thegoods.com,454.234.5920x21348,1010.0,Fine Jewelry Expert,53674,2020-08-08,1967-09-27,38328 Isaac Roads Suite 353,Davidmouth,IA,58212,False,344.0,Julia Torres,875.686.2857x43311,,
EMP00367,Brittany,Tapia,employee367@thegoods.com,2532607433,1010.0,Jewelry Department Lead,66690,2021-01-11,1981-11-11,3315 Smith Lodge,New Carl,PA,33261,False,344.0,Pamela Gray,530.711.6064x16681,,
EMP00368,Tamara,Burns,employee368@thegoods.com,(931)619-7921x83160,1010.0,Watch Specialist,55684,2023-04-04,1976-09-12,1878 Lewis Junction,Kathleenmouth,VT,18698,False,344.0,Meghan Chavez,(403)755-8890x533,,
EMP00369,Michael,Nixon,employee369@thegoods.com,+1-648-687-6970x42202,1010.0,Custom Design Consultant,54740,2020-02-10,1997-01-28,37024 Dustin Green,Port Williamshire,ND,63923,False,344.0,Leah Huff,368.767.1491x69680,,
EMP00370,Autumn,Hansen,employee370@thegoods.com,801-618-4252,1010.0,Jewelry Department Lead,55286,2022-09-07,1960-05-17,9589 Chad Courts,Richardsonstad,FL,14634,False,344.0,James Ochoa,+1-975-491-7766x400,,
EMP00371,Susan,Bush,employee371@thegoods.com,(758)957-2828,1010.0,Jewelry Repair Technician,44310,2017-09-09,1964-05-17,7855 Danielle Pines,Dunnport,WV,81284,False,344.0,Ruth Bush,9949216921,,
EMP00372,Shannon,Morrison,employee372@thegoods.com,617.659.3006x1778,1010.0,Fine Jewelry Expert,45052,2024-11-26,1971-09-10,703 James Stream,Walkerbury,GU,78701,False,344.0,Gary Deleon,601.431.3487,,
EMP00373,Tanya,Nelson,employee373@thegoods.com,001-693-252-4143,1010.0,Jewelry Repair Technician,38112,2025-06-01,1965-01-11,880 Torres Pines Apt. 192,Hendersonmouth,VT,83055,False,344.0,Carrie Tran,001-425-309-9424x145,,
EMP00374,Tammy,Smith,employee374@thegoods.com,6409638869,1010.0,Jewelry Consultant,49287,2019-06-25,1974-10-31,86561 Smith Throughway Apt. 544,Port Lisafurt,VI,04091,False,344.0,Willie White,+1-497-348-6971,,
EMP00375,Cindy,Dennis,employee375@thegoods.com,657.373.9783,1010.0,Jewelry Repair Technician,40037,2017-07-02,1968-05-07,83457 Adrian Cove Apt. 025,Lake Carmen,MA,59452,False,344.0,Kristina Hall,+1-634-817-2050x46578,,
EMP00376,Julie,Gray,employee376@thegoods.com,001-971-531-2401x32653,1010.0,Gemstone Specialist,45779,2020-07-31,2006-12-27,785 John Mill,Henrybury,MI,49199,False,344.0,Sandra Green,+1-620-686-7501x933,,
EMP00377,Russell,Vaughn,employee377@thegoods.com,853-727-6395,1010.0,Custom Design Consultant,53409,2019-03-02,2003-08-05,237 Joshua Parkway Suite 513,Port Jodibury,FM,69876,False,344.0,Tracy Krueger,001-966-911-3588x845,,
EMP00378,Luke,Crane,employee378@thegoods.com,+1-397-759-9890x0111,1010.0,Watch Specialist,45864,2022-09-18,2000-01-03,85893 Amanda Courts Apt. 791,New Sarafort,OR,72991,False,344.0,Kristina Porter,263-847-3728x30093,2023-04-20,Retired
EMP00379,Regina,Garcia,employee379@thegoods.com,4229274217,1010.0,Jewelry Repair Technician,44186,2021-11-27,1980-08-20,50183 Michael Island,East Christopherside,IL,06751,False,344.0,Courtney Small,246.222.6424,,
EMP00380,Daniel,Webb,employee380@thegoods.com,(559)514-4738,1010.0,Watch Specialist,58234,2023-07-02,2001-12-10,7076 Jessica Stream,Lake Morganshire,MI,53938,False,344.0,Chad Fuentes,+1-940-884-7710x0275,,
EMP00381,Timothy,Crawford,employee381@thegoods.com,516-849-0248,1010.0,Watch Specialist,47725,2024-10-27,2001-04-17,67630 Martin Plains Suite 275,Reidville,WY,73479,False,344.0,Megan Montgomery,001-431-433-8607x92746,,
EMP00382,Frank,Murphy,employee382@thegoods.com,963-896-3926x6919,1010.0,Jewelry Department Lead,58636,2025-05-04,2001-03-06,30241 Juarez River Suite 496,Norrisview,ND,87188,False,344.0,Emily Rodriguez,001-267-256-9485x6483,,
EMP00383,Mark,Williams,employee383@thegoods.com,(740)733-5626x4085,1010.0,Gemstone Specialist,59042,2021-11-04,1963-10-15,2281 Rollins Street Suite 960,Donaldmouth,CO,55086,False,344.0,Judy Navarro,397-467-3148,,
EMP00384,Tracy,Rollins,employee384@thegoods.com,001-756-305-0206,1010.0,Fine Jewelry Expert,58617,2019-07-24,1974-07-28,24190 Lewis Drive,Harrisfurt,IA,73607,False,344.0,Jeffrey Williams,+1-336-325-6654x8190,,
EMP00385,Kristi,Kennedy,employee385@thegoods.com,(811)276-4399,1010.0,Jewelry Repair Technician,44321,2021-04-10,1978-06-14,47507 Greg Mission Apt. 588,Rodriguezberg,SD,23289,False,344.0,Kayla Gomez,(389)400-5674,,
EMP00386,Kevin,Clark,employee386@thegoods.com,704-948-3917x30086,1010.0,Fine Jewelry Expert,54586,2022-08-14,1985-08-28,41574 Claire Greens Apt. 215,Barnesside,FL,74832,False,344.0,John Williams,739.637.0734x8567,2025-05-25,Retired
EMP00387,Brooke,Fowler,employee387@thegoods.com,001-997-249-9375x792,1011.0,Furniture Manager,72661,2020-08-22,1986-07-16,3166 Brown Forks Suite 484,Grahamville,SC,14579,True,12.0,Renee Davis,(330)524-8298,,
EMP00388,Ian,Anderson,employee388@thegoods.com,525.375.2262x5548,1011.0,Furniture Department Lead,68817,2022-12-15,1974-08-21,293 Monica Creek,South Carolside,WI,47931,False,387.0,Edwin Poole,001-285-349-1248x6680,,
EMP00389,Reginald,Wilson,employee389@thegoods.com,477.201.4389,1011.0,Mattress Specialist,57412,2020-02-28,1993-12-10,3585 Christopher Way Apt. 017,North Stephen,AZ,46534,False,387.0,Karen Acosta,(797)953-3356,,
EMP00390,Elijah,Torres,employee390@thegoods.com,8125884529,1011.0,Furniture Department Lead,59262,2019-01-02,1970-04-23,2697 Thomas Views Apt. 790,Allenborough,ND,83569,False,387.0,James Woods,(307)583-8865x589,,
EMP00391,Kevin,Mccarthy,employee391@thegoods.com,+1-852-228-9753x3968,1011.0,Furniture Sales Associate,43635,2024-03-07,1962-08-23,6982 Holt Summit,Schroederport,NE,68234,False,387.0,Kimberly Foster,+1-532-677-5405x5508,,
EMP00392,Joshua,Clark,employee392@thegoods.com,(989)495-5444,1011.0,Office Furniture Consultant,52671,2024-11-05,1984-12-14,92689 Douglas Course Apt. 858,Jefferyborough,PA,83661,False,387.0,Tamara Harrington,+1-557-286-5095x256,,
EMP00393,Adam,Velez,employee393@thegoods.com,8382107412,1011.0,Furniture Department Lead,68819,2024-04-06,1959-11-16,31280 Contreras Divide,Lindseyport,WV,59687,False,387.0,Travis Martin,(869)564-0763,,
EMP00394,William,Dillon,employee394@thegoods.com,755-654-7060x780,1011.0,Interior Designer,49092,2022-06-24,1959-08-30,98997 Daniel Overpass,Thomasmouth,NY,67860,False,387.0,Bradley Flores,7335152352,,
EMP00395,Earl,Spencer,employee395@thegoods.com,+1-312-474-9939x19001,1011.0,Office Furniture Consultant,54624,2023-07-08,1984-01-16,72344 Ramsey Oval,Frankfurt,OH,99812,False,387.0,Teresa Moon,+1-426-381-5423,,
EMP00396,Charlotte,Romero,employee396@thegoods.com,2493198170,1011.0,Interior Designer,44894,2022-03-06,2005-05-15,197 Smith Mission Suite 434,Burtonhaven,PW,19159,False,387.0,Steven Owens,001-238-491-4550x5642,2023-02-02,Retired
EMP00397,Samantha,Moore,employee397@thegoods.com,001-259-652-5292x4209,1011.0,Furniture Sales Associate,49714,2020-10-24,1966-10-18,432 Jacob Neck Apt. 772,West John,PW,37149,False,387.0,Stephanie Lopez,988.745.9305x069,2023-04-07,Contract ended
EMP00398,Stacey,Freeman,employee398@thegoods.com,(649)225-9876,1011.0,Office Furniture Consultant,56576,2019-12-22,1995-12-05,696 Graham Burg,Port Kristyport,KY,87694,False,387.0,David Le,3149155105,,
EMP00399,Mark,Crosby,employee399@thegoods.com,361.323.5876x62690,1011.0,Mattress Specialist,49182,2021-05-05,2001-06-20,23625 Samuel Mews Apt. 070,Lake Connieville,TX,99361,False,387.0,Jenna Grant,+1-778-803-3231x649,,
EMP00400,Kimberly,Miller,employee400@thegoods.com,205.780.3071x4601,1011.0,Upholstery Expert,50148,2019-06-27,1984-02-12,4111 Stacey Orchard,North Rhonda,FM,28255,False,387.0,Angela Brown,296-981-4691,2024-12-17,Terminated
EMP00401,Jose,Pacheco,employee401@thegoods.com,001-626-431-4243x8224,1011.0,Furniture Sales Associate,44336,2024-09-03,1986-12-29,53841 Kimberly Fall Suite 097,Isaiahfurt,AK,90880,False,387.0,Wayne Vazquez,001-331-613-0963x7740,,
EMP00402,Ethan,Howard,employee402@thegoods.com,(504)233-0062,1011.0,Furniture Sales Associate,47961,2018-10-28,2004-09-10,7827 Gonzalez Streets,Stevenborough,VA,83615,False,387.0,Michael Thomas,(974)599-8835x19917,,
EMP00403,Ryan,Smith,employee403@thegoods.com,(959)637-7245,1011.0,Furniture Sales Associate,49488,2021-03-05,1972-02-18,3966 Alison Lodge,Port Kevinshire,KS,01179,False,387.0,Kristin Miller,396-587-3689x4561,,
EMP00404,Jessica,Joseph,employee404@thegoods.com,001-467-755-0310x9388,1011.0,Furniture Department Lead,61879,2019-09-23,1977-08-07,736 Moreno Shores Apt. 196,East James,KS,17512,False,387.0,Ashley Cooley,(253)940-4444,,
EMP00405,Katherine,Kirk,employee405@thegoods.com,001-512-559-6679x5611,1011.0,Furniture Sales Associate,48500,2024-07-13,1993-09-30,19363 Beth Ramp,Mcmillanstad,NJ,62658,False,387.0,Nicole Harrington,261.227.6514x9241,,
EMP00406,Robert,Johnson,employee406@thegoods.com,318-213-6620x666,1011.0,Interior Designer,49438,2023-11-10,2000-01-23,17451 Joseph Mount,North Brian,CO,96026,False,387.0,Anthony Hall,001-785-797-3706x1245,,
EMP00407,Michael,Brown,employee407@thegoods.com,001-222-726-6509x8017,1011.0,Furniture Department Lead,69503,2018-05-16,1979-06-25,045 Aguirre Trail Suite 714,West Charles,AL,06622,False,387.0,Miguel Dawson,858-728-4365,,
EMP00408,Kathleen,Price,employee408@thegoods.com,744.830.2789x1174,1011.0,Mattress Specialist,45667,2023-03-18,1964-08-17,20540 Romero Trail Suite 576,West Kevin,IN,93413,False,387.0,Angel Fleming,5777818439,2025-01-22,Terminated
EMP00409,Amy,Camacho,employee409@thegoods.com,565.305.4767x445,1011.0,Office Furniture Consultant,57328,2020-12-20,1971-04-02,8236 Sandra Park Suite 237,Billland,NJ,92920,False,387.0,Rachel Cox DVM,322.683.6138,,
EMP00410,Erin,Brown,employee410@thegoods.com,+1-773-840-3627,1011.0,Upholstery Expert,48000,2018-11-25,1966-11-18,24293 Ruben Green Suite 208,South Erica,AK,63972,False,387.0,Ryan Conway,001-817-231-1601x2403,,
EMP00411,Alan,Thomas,employee411@thegoods.com,315.275.8498x75528,1011.0,Office Furniture Consultant,49255,2019-01-05,1990-12-29,99389 Perez Landing,East Clayton,IA,43998,False,387.0,Jennifer Morales,(203)385-0448x601,,
EMP00412,Jamie,Dean,employee412@thegoods.com,5048219989,1011.0,Mattress Specialist,54981,2020-09-08,1992-10-17,3312 Barnes Street,Jonesview,FM,20437,False,387.0,Cameron Baker,6244998893,,
EMP00413,Tyler,Horn,employee413@thegoods.com,+1-915-822-3128x41527,1011.0,Interior Designer,46810,2018-04-16,1976-07-26,253 Lori Grove Apt. 547,Ashleyfort,MS,23191,False,387.0,Kent Wheeler,+1-496-318-7528,,
EMP00414,Francisco,Simmons,employee414@thegoods.com,258-552-2431x672,1011.0,Furniture Department Lead,64390,2021-01-01,1994-02-18,610 Jackson Falls Suite 591,Alexanderchester,MH,57722,False,387.0,Dawn Nguyen,5555629755,,
EMP00415,Darrell,Benson,employee415@thegoods.com,(619)885-1553,1011.0,Office Furniture Consultant,54260,2021-11-17,1986-12-06,3847 Paul Junctions Apt. 766,North Sabrinaborough,CT,94731,False,387.0,Peter Martinez,286-350-4870x87284,,
EMP00416,Samuel,Blair,employee416@thegoods.com,(545)440-5602x0187,1012.0,Garden & Outdoor Manager,75683,2015-07-15,1992-02-16,658 Danielle Vista Apt. 538,West Emilyview,MT,43962,True,3.0,Randy Harris,503-607-0308x8542,,
EMP00417,Carol,Lewis,employee417@thegoods.com,763.689.5608x9736,1012.0,Outdoor Living Expert,59208,2023-07-13,2004-03-28,6011 Anita Wells Apt. 990,South Katiebury,MI,68420,False,416.0,Brian Foster DVM,(253)500-9584,,
EMP00418,Joseph,Zavala,employee418@thegoods.com,001-619-754-0177,1012.0,Plant Specialist,54772,2022-08-14,1960-05-25,4925 Jennifer Island Apt. 355,East Monicachester,WY,87312,False,416.0,Alexander Harper,287.855.9868,,
EMP00419,Roger,Hill,employee419@thegoods.com,9679387502,1012.0,Garden Department Lead,62510,2022-11-20,1990-03-24,2184 Shane Walks,Marvinhaven,LA,73844,False,416.0,Rachel Wilson,(661)573-4742x21991,,
EMP00420,Morgan,Smith,employee420@thegoods.com,001-570-671-0202,1012.0,Outdoor Living Expert,50155,2018-03-24,1988-08-03,96183 Jerry Pass Suite 289,Port Melindabury,GA,71851,False,416.0,Sarah Hoover,382.269.3132x419,,
EMP00421,Erin,Thompson,employee421@thegoods.com,(291)763-3453x421,1012.0,Landscaping Consultant,58860,2022-07-19,1977-02-28,98310 Brian Spur,Edwardmouth,AK,27030,False,416.0,Nicholas Nichols,740-743-8075x540,,
EMP00422,Lucas,Bennett,employee422@thegoods.com,545-626-4650x7231,1012.0,Landscaping Consultant,56029,2022-10-17,1964-08-13,628 Hill Forges,Michellefort,WV,44534,False,416.0,Austin Evans,001-308-510-2623x33296,,
EMP00423,Albert,Williams,employee423@thegoods.com,+1-306-947-3958x008,1012.0,Seasonal Department Associate,43457,2024-10-02,1972-02-16,170 Moore Garden,Lake Toniport,MO,53663,False,416.0,Manuel Jones,+1-878-783-5843x417,,
EMP00424,Russell,Martin,employee424@thegoods.com,393-205-1271,1012.0,Plant Specialist,53782,2017-12-09,2004-01-28,6524 Ronald Dale Apt. 430,Bradbury,DC,46077,False,416.0,Brianna Wood,001-610-635-2415,,
EMP00425,Jennifer,Andrews,employee425@thegoods.com,318.850.1208x38921,1012.0,Garden Department Lead,61682,2021-01-26,2002-10-29,0165 Martinez Garden Suite 293,Romanville,NJ,87389,False,416.0,Nicholas Miller,230.714.1110x9498,,
EMP00426,Carrie,Mcgee,employee426@thegoods.com,+1-858-364-9079,1012.0,Patio Furniture Specialist,52439,2020-09-26,1985-03-24,2116 Jeff Shore,North Ryanbury,IL,13112,False,416.0,Daniel Townsend,561.779.8448,2023-04-16,Resigned
EMP00427,Debra,Rose,employee427@thegoods.com,812.641.7591,1012.0,Seasonal Department Associate,38053,2021-05-10,2002-11-09,046 Daniel Via Apt. 149,East Johnton,OK,83848,False,416.0,Timothy Charles,(621)563-1577x6157,2022-10-14,Terminated
EMP00428,Tammy,James,employee428@thegoods.com,+1-430-616-9452x967,1012.0,Seasonal Department Associate,39169,2022-07-30,1989-11-19,701 Salazar Mission Apt. 026,Nortonberg,NY,81493,False,416.0,Jeanette Bolton,6469364304,,
EMP00429,Charlene,Cantu,employee429@thegoods.com,+1-377-415-7606x700,1012.0,Seasonal Department Associate,49465,2023-07-21,2005-11-08,24318 Shelby Bridge,Lake Dawn,UT,28864,False,416.0,Daniel Morgan,+1-747-802-8162x365,,
EMP00430,Claudia,Charles,employee430@thegoods.com,746-485-7494,1012.0,Garden Department Lead,60839,2021-02-20,1984-04-27,0833 Marshall Canyon,East Meredith,FM,25617,False,416.0,Joshua Perkins,929.689.8725x693,,
EMP00431,Donna,Sanchez,employee431@thegoods.com,001-584-505-5372x858,1012.0,Seasonal Department Associate,49145,2020-10-01,1991-06-17,0360 Wade Row,Murraymouth,AR,51505,False,416.0,Matthew Williams,(549)200-2880x7338,,
EMP00432,Kelly,Lawson,employee432@thegoods.com,001-516-512-3652x8939,1012.0,Plant Specialist,46207,2019-09-11,2000-05-12,5744 Decker Estates Suite 742,South Lacey,HI,04524,False,416.0,David Robinson,330-539-5194x68787,,
EMP00433,Sarah,Sanchez,employee433@thegoods.com,+1-285-843-3665x81932,1012.0,Seasonal Department Associate,46377,2022-05-17,1980-03-14,62568 Griffin Place,Jasonmouth,MA,73886,False,416.0,Joshua Williams,+1-361-705-7265x2846,,
EMP00434,Manuel,Perez,employee434@thegoods.com,805-910-6568,1012.0,Patio Furniture Specialist,50501,2022-02-08,1971-03-19,65599 Jason Coves,New Deborah,PR,32758,False,416.0,Richard Kelly,500.651.6652,,
EMP00435,Carlos,Hill,employee435@thegoods.com,574-399-8164x84624,1012.0,Patio Furniture Specialist,57416,2023-11-27,1973-07-23,6034 Chad Harbor,Whiteshire,AS,44070,False,416.0,Ashley French,6942930553,,
EMP00436,Brittany,Jenkins,employee436@thegoods.com,780-341-1457x5339,1012.0,Patio Furniture Specialist,52439,2022-08-22,1976-08-04,6067 Melissa Field Apt. 246,Jamestown,NM,95054,False,416.0,Natalie Thompson,001-995-752-1572x31488,,
EMP00437,Michele,Hudson,employee437@thegoods.com,241.738.9288x87569,1012.0,Landscaping Consultant,53624,2020-05-12,1996-07-22,202 Matthew Track Suite 675,Montesfort,IL,85453,False,416.0,Mark Daniels,217-914-7968x519,,
EMP00438,Michael,Brooks,employee438@thegoods.com,(803)250-8368,1012.0,Plant Specialist,55132,2020-08-16,1980-04-14,9641 Lisa Lakes Apt. 700,Carlsonberg,CO,79121,False,416.0,Anthony Moses,350-776-2486x4499,,
EMP00439,Samantha,Garcia,employee439@thegoods.com,274.834.0219x702,1012.0,Landscaping Consultant,48280,2022-02-19,2003-07-02,323 Boyer Passage Suite 341,Kimberlyburgh,CT,27990,False,416.0,Jennifer Walsh,971-344-8590,,
EMP00440,Ann,Cook,employee440@thegoods.com,(584)558-6162x4843,1012.0,Plant Specialist,50931,2019-05-25,1992-09-30,9818 Houston Creek Apt. 386,Robinsonshire,NH,79064,False,416.0,Alexander Butler,5784049903,,
EMP00441,Faith,Mullen,employee441@thegoods.com,(931)325-1776x9836,1012.0,Patio Furniture Specialist,49691,2023-05-03,2003-12-15,088 Foley Centers,Jonathanview,AZ,16220,False,416.0,Patricia Thompson,915.242.1258,,
EMP00442,Patricia,French,employee442@thegoods.com,(644)352-0981,1012.0,Landscaping Consultant,59043,2020-09-07,1985-12-14,8050 Rachel River Suite 168,Alexisberg,WI,75475,False,416.0,Willie Martinez,837.720.8822x574,,
EMP00443,Joshua,King,employee443@thegoods.com,5636446802,1012.0,Outdoor Living Expert,56292,2022-07-27,1960-08-23,67260 Wesley Place,Port Jimmyville,LA,41874,False,416.0,Shelia Solomon,6786248149,,
EMP00444,David,Walton,employee444@thegoods.com,696-849-4897x096,1012.0,Patio Furniture Specialist,50564,2018-03-12,1974-11-30,000 Tracy Land Apt. 153,Allisonberg,OR,89940,False,416.0,Kristin Mckay,+1-297-983-9090,,
EMP00445,Arthur,Burke,employee445@thegoods.com,(280)313-3278,1012.0,Garden Center Associate,43766,2018-05-10,1963-08-18,8837 Davenport Ford,Meghanchester,PW,92059,False,416.0,Mario Phillips DDS,556-982-1069x08840,2025-05-14,Terminated
EMP00446,Michael,Hudson,employee446@thegoods.com,(923)454-6795x3837,1012.0,Seasonal Department Associate,42694,2019-02-09,1994-10-27,4057 Rose Lights Apt. 288,Michaelberg,OR,91724,False,416.0,Kayla Williams,661-741-2258x048,,
EMP00447,Danny,Cox,employee447@thegoods.com,001-767-828-7841,1012.0,Garden Department Lead,68923,2023-05-09,1981-08-19,321 Jackson Prairie Apt. 657,Port Nancy,KS,34095,False,416.0,Colton Brown,644.921.4950x479,2024-10-02,Retired
EMP00448,Kyle,Garcia,employee448@thegoods.com,8794585326,1012.0,Landscaping Consultant,56858,2020-09-18,1976-03-18,716 Green Glens,Lake Cynthia,PA,73418,False,416.0,Dr. Zachary Rivera,246.511.3845x13029,,
EMP00449,Julie,Terry,employee449@thegoods.com,+1-372-609-5625x05752,1012.0,Landscaping Consultant,58257,2017-08-20,1986-09-20,10664 Mcdonald Fort Suite 607,Carrillotown,NE,92525,False,416.0,Brandi Schwartz,(625)388-5238,,
EMP00450,Justin,Eaton,employee450@thegoods.com,001-984-874-0180,1012.0,Plant Specialist,57268,2020-06-14,1984-06-06,01035 Gregory Greens,Jessicaburgh,ID,52741,False,416.0,Steven Pearson,974.277.3133x411,,
EMP00451,Tanner,Cunningham,employee451@thegoods.com,001-935-959-7328x6871,1012.0,Garden Center Associate,43864,2018-08-12,1974-06-23,48399 Donald Village,Santiagomouth,MA,79879,False,416.0,Natasha Villa,337.475.2235x65515,,
EMP00452,Mark,Steele,employee452@thegoods.com,506-675-8588,1012.0,Outdoor Living Expert,51802,2021-05-28,1977-09-12,804 Brandy Ways Apt. 116,East Kelseyville,HI,43546,False,416.0,Debra Ward,234-242-6204x714,,
EMP00453,Brandy,Mcgee,employee453@thegoods.com,001-853-843-3066,1012.0,Garden Center Associate,46938,2019-06-30,1961-05-20,36923 Kathy Camp Suite 025,East Tonyaview,NE,98605,False,416.0,Tracy Hurst,837-689-4098x66819,2023-08-14,Resigned
EMP00454,Stacey,Harrington,employee454@thegoods.com,+1-366-459-3523x85712,1012.0,Garden Center Associate,41495,2023-11-07,2007-04-03,11923 Wallace Oval Apt. 932,Kathrynton,CA,80320,False,416.0,John Dodson,001-967-303-1053,,
EMP00455,Austin,Vargas,employee455@thegoods.com,(305)433-7753,1012.0,Plant Specialist,47941,2023-08-06,1984-10-15,943 Christopher Summit Apt. 166,Gloriaport,MP,44840,False,416.0,Margaret Nunez,(717)987-8300,,
EMP00456,Linda,Crawford,employee456@thegoods.com,+1-883-564-9289x66810,1012.0,Seasonal Department Associate,40291,2020-04-14,1959-11-01,218 Katherine Spurs Suite 353,North Samantha,CT,04197,False,416.0,Yvonne Ortiz,629-643-2147x4935,,
EMP00457,Cheryl,Newton,employee457@thegoods.com,577.769.8796x08709,1012.0,Outdoor Living Expert,50953,2018-05-16,1972-04-28,6293 Steven Roads,Johnsonmouth,DC,32199,False,416.0,Mary Howell,(969)541-6203x15915,,
EMP00458,Sherry,Lopez,employee458@thegoods.com,(396)516-0505x035,1012.0,Garden Center Associate,44840,2018-04-14,2006-05-12,40081 Frank Divide Apt. 280,South Lesliefurt,ME,22412,False,416.0,Randy Liu,697-423-9612,,
EMP00459,David,Ball,employee459@thegoods.com,(616)773-3660x53894,1012.0,Plant Specialist,47234,2022-10-01,1967-06-04,054 Jeffrey Ford Suite 153,Stephaniemouth,PA,44944,False,416.0,Michael Cross,559-328-1515x47365,,
EMP00460,James,Gray,employee460@thegoods.com,(203)754-6128,1012.0,Landscaping Consultant,50817,2022-01-07,1989-08-21,132 Mike Isle,Hodgestown,AR,13845,False,416.0,Eduardo Peterson,483.864.3748x2623,,
EMP00461,Stefanie,Grant,employee461@thegoods.com,591.386.3591x24704,1012.0,Garden Center Associate,42288,2024-10-30,1990-03-08,21409 Jennifer Underpass Apt. 141,Garcialand,PA,12460,False,416.0,Rachel Mitchell,(624)880-6420,,
